History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Village - town,Gender
4.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.024950099800399,5.0,4.0,2.0,1,0
3.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,5.0,0,0
4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,0,1
4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,0,0
3.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0,1.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,0,0
2.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,0,0
2.0,1.0,2.0,2.3346573982125123,4.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,3.7781094527363184,1.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,4.0,1,1
3.0,4.0,1.0,3.0,2.0,5.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,0,0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,4.557654075546719,4.0,4.0,1,0
4.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,3.0,2.0,1.0,5.0,3.0,5.0,2.9483614697120157,5.0,1,1
2.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,0,0
2.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,0,1
5.0,3.0,5.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,0,1
5.0,5.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,0,0
5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,4.0,1.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,1,1
5.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,0,0
3.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,1.0,0,1
3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,0,0
3.0,5.0,4.0,3.0,2.0,5.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,1,1
3.0,5.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,0,0
4.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,0,1
4.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,1,0
5.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,0,1
3.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,0,1
2.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,0,0
4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,0,0
3.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,3.686939182452642,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,0,1
3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,0,1
3.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1
3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,1,1
5.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,1,1
2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,0,0
2.0,4.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,1,0
3.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,1,0
4.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,5.0,1.0,1.0,1,0
4.0,5.0,5.0,3.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,0,0
2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,1,0
2.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1,1
1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,2.0,3.0,1,0
2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,5.0,2.0,2.0,0,0
5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,0,0
3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,5.0,5.0,1.0,4.0,0,0
1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,5.0,1.0,2.0,1,0
1.0,2.0,3.0,1.0,2.0,5.0,3.1364541832669324,5.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,4.557654075546719,5.0,5.0,1,0
4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,0,1
3.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,1,1
5.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,1,1
3.0,1.0,5.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0,1,1
1.0,3.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,2.165,5.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,0,0
4.0,4.0,2.0,3.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,1,0
1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.6653386454183265,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,0,1
1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,2.0,1.0,0,0
4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,0,0
4.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,1,1
1.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,4.0,1,1
2.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,2.5164179104477613,2.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,0,0
3.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,3.0,1.0,5.0,5.0,4.0,0,1
3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,1,0
2.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,0,0
3.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,0,1
3.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,0,0
2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,1,0
5.0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,2.0,0,1
3.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,3.024950099800399,3.0,5.0,3.334990059642147,0,1
1.0,4.0,2.0,3.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,0,0
5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,0,1
5.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,3.0,4.0,3.0,4.0,0,1
3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,0,0
2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,0,1
4.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,3.0,4.0,1,1
4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,0,0
3.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,1.0,5.0,5.0,3.0,3.0,0,0
5.0,4.0,3.0,1.0,1.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,1,0
4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,3.0,4.0,0,1
3.0,5.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,0,0
3.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,0,0
2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,0,0
5.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,0,1
4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1,1
2.0,4.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,0,1
2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,0,1
3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0,0,1
4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,0,1
2.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,5.0,2.0,5.0,0,0
3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,1,0
4.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,1,1
3.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,0,0
5.0,5.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,0,0
3.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,1,1
2.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.9072781655034896,2.0,2.0,4.0,2.0,4.0,1.0,4.0,1,1
4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,0,0
5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,0,1
5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,0,1
2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,0,1
3.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,0,0
4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,1,1
4.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,0,0
3.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,1,0
2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,0,1
4.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,4.0,0,1
3.0,5.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,3.082917082917083,5.0,1.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,0,0
5.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,0,0
3.0,2.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,0,1
4.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,2.0,0,1
